genre,song_name,danceability,energy,loudness,valence,,,,,,,
Dark Trap,Things Never Got Better (feat. Kevin Abstract),0.618,0.459,-9.534,0.234,,,,,,,
Dark Trap,Sucks Without U,0.571,0.733,-6.368,0.0393,,,,,,,
Dark Trap,I'm Not Okay,0.723,0.613,-10.752,0.345,,,,,,,
Dark Trap,Cyanide,0.675,0.92,-6.142,0.112,,,,,,,
Dark Trap,50,0.708,0.263,-16.257,0.0397,,,,,,,
Dark Trap,Through the Motions,0.697,0.618,-8.468,0.247,,,,,,,
Dark Trap,No More (Unfair),0.572,0.414,-8.57,0.276,,,,,,,
Dark Trap,"Don't Enter, Pt. 3",0.588,0.597,-5.719,0.224,,,,,,,
Dark Trap,Run Away,0.641,0.662,-7.87,0.165,,,,,,,
Dark Trap,Miss Me,0.7,0.507,-12.383,0.243,,,,,,,
Dark Trap,Rip Peep,0.695,0.645,-6.689,0.429,,,,,,,
Dark Trap,Low Tide,0.729,0.535,-4.401,0.0667,,,,,,,
Dark Trap,Sacrifice </3,0.662,0.468,-14.143,0.258,,,,,,,
Dark Trap,Rich & Sad,0.678,0.74,-4.749,0.246,,,,,,,
Dark Trap,Auto Pistol,0.466,0.548,-4.971,0.337,,,,,,,
Dark Trap,Fuoh,0.734,0.709,-10.433,0.499,,,,,,,
Dark Trap,Drills in the Hills,0.632,0.719,-4.499,0.485,,,,,,,
Dark Trap,Bout That Life,0.587,0.81,-5.255,0.426,,,,,,,
Dark Trap,ruiner,0.704,0.717,-6.487,0.613,,,,,,,
Dark Trap,Fell In Luv (feat. Bryson Tiller),0.657,0.668,-6.208,0.227,,,,,,,
Dark Trap,rejecter,0.629,0.53,-11.759,0.0689,,,,,,,
Dark Trap,DIEMONDS,0.436,0.17,-9.549,0.188,,,,,,,
Dark Trap,Low Key,0.551,0.573,-4.153,0.209,,,,,,,
Dark Trap,To Have And Have Not,0.818,0.66,-7.427,0.144,,,,,,,
Dark Trap,Rotten And Paralyzed In A Tropical Paradise,0.863,0.907,-6.796,0.553,,,,,,,
Dark Trap,Tough Luck,0.557,0.598,-10.254,0.304,,,,,,,
Dark Trap,So Gone,0.767,0.341,-11.741,0.497,,,,,,,
Dark Trap,Stuck,0.703,0.338,-13.572,0.593,,,,,,,
Dark Trap,Messy,0.683,0.286,-11.25,0.36,,,,,,,
Dark Trap,used to it,0.619,0.297,-14.915,0.113,,,,,,,
Dark Trap,Dead Angels,0.768,0.905,-1.255,0.316,,,,,,,
Dark Trap,Focus,0.868,0.453,-10.339,0.466,,,,,,,
Dark Trap,8 Days,0.34,0.392,-6.773,0.286,,,,,,,
Dark Trap,Unbothered Freestyle,0.845,0.744,-7.175,0.7,,,,,,,
Dark Trap,Seventy Four,0.683,0.59,-4.949,0.0401,,,,,,,
Dark Trap,Room 921,0.655,0.631,-5.599,0.0951,,,,,,,
Dark Trap,í–‰ë³µ,0.726,0.436,-6.783,0.392,,,,,,,
Dark Trap,2 Radical Diss,0.547,0.658,-5.741,0.347,,,,,,,
Dark Trap,Mobbkage,0.877,0.756,-9.023,0.65,,,,,,,
Dark Trap,Tears,0.6,0.543,-9.982,0.219,,,,,,,
Dark Trap,Talk,0.93,0.55,-5.959,0.393,,,,,,,
Dark Trap,Just One Thing,0.773,0.51,-7.053,0.286,,,,,,,
Dark Trap,Liquid Sunshine,0.731,0.68,-7.852,0.617,,,,,,,
Dark Trap,HOT STEPPA,0.737,0.596,-6.749,0.143,,,,,,,
Dark Trap,BITTER (Feat. ZOTiYAC),0.903,0.703,-5.654,0.811,,,,,,,
Dark Trap,Killer Butterfly,0.713,0.813,-5.429,0.196,,,,,,,
Dark Trap,Mask On,0.7,0.717,-6.706,0.326,,,,,,,
Dark Trap,Crowsfeet,0.687,0.457,-8.393,0.183,,,,,,,
Dark Trap,1punch,0.359,0.94,-4.636,0.0693,,,,,,,
Dark Trap,CHECK IN - Remastered,0.704,0.758,-7.418,0.536,,,,,,,
Dark Trap,When I'm Gone,0.699,0.521,-6.546,0.208,,,,,,,
Dark Trap,Baked Fried Beans,0.688,0.813,-4.781,0.596,,,,,,,
Dark Trap,Dejection,0.704,0.793,-4.924,0.345,,,,,,,
Dark Trap,Gloss Of Blood,0.671,0.404,-8.075,0.104,,,,,,,
Dark Trap,Audubon,0.761,0.783,-5.1,0.691,,,,,,,
Dark Trap,Meet Mr. NICEGUY,0.736,0.495,-8.642,0.678,,,,,,,
Dark Trap,122 Days,0.763,0.381,-13.211,0.0976,,,,,,,
Dark Trap,Killing 2 Birds With 22 Stones ($UICIDEBOY$ X TRAVIS BARKER),0.655,0.743,-5.26,0.0664,,,,,,,
Dark Trap,"10,000 Degrees",0.72,0.727,-8.16,0.277,,,,,,,
Dark Trap,King Tulip,0.585,0.579,-9.387,0.281,,,,,,,
Dark Trap,Carrollton,0.844,0.52,-10.626,0.289,,,,,,,
Dark Trap,MyTimeIsTooGreatToBeWasted,0.703,0.702,-6.503,0.187,,,,,,,
Dark Trap,It's Been a Long Time Since You Said That You Missed Me,0.669,0.553,-6.976,0.156,,,,,,,
Dark Trap,Perc30,0.415,0.397,-10.428,0.288,,,,,,,
Dark Trap,CRT,0.744,0.137,-23.385,0.0377,,,,,,,
Dark Trap,Lost My Mind,0.702,0.414,-10.823,0.2,,,,,,,
Dark Trap,RED Rust,0.836,0.664,-10.035,0.656,,,,,,,
Dark Trap,Crash,0.587,0.584,-6.678,0.164,,,,,,,
Dark Trap,Emergency,0.57,0.557,-9.306,0.339,,,,,,,
Dark Trap,Pull the Trigger,0.784,0.852,-2.511,0.529,,,,,,,
Dark Trap,Fall Off,0.666,0.954,-4.825,0.605,,,,,,,
Dark Trap,Crash My Whip,0.783,0.541,-9.556,0.57,,,,,,,
Dark Trap,I Canâ€™t Stand It,0.9,0.356,-9.442,0.36,,,,,,,
Dark Trap,Love Scars,0.72,0.615,-9.915,0.384,,,,,,,
Dark Trap,Frostbite,0.702,0.396,-9.344,0.302,,,,,,,
Dark Trap,Zombie,0.747,0.388,-11.973,0.175,,,,,,,
Dark Trap,Sleepy,0.508,0.458,-10.588,0.231,,,,,,,
Dark Trap,Go Out,0.747,0.505,-10.409,0.434,,,,,,,
Dark Trap,Venvm,0.691,0.493,-11.868,0.0394,,,,,,,
Dark Trap,Https://murder. Com,0.813,0.653,-8.841,0.632,,,,,,,
Dark Trap,Dark Light,0.595,0.478,-11.256,0.0358,,,,,,,
Dark Trap,BUMBLE BEE,0.84,0.4,-11.807,0.381,,,,,,,
Dark Trap,Burn,0.553,0.568,-8.47,0.191,,,,,,,
Dark Trap,SNOW,0.619,0.59,-5.534,0.16,,,,,,,
Dark Trap,Hourglass,0.849,0.407,-9.494,0.246,,,,,,,
Dark Trap,melatonin,0.78,0.687,-8.293,0.623,,,,,,,
Dark Trap,Could've Been Worse,0.62,0.445,-11.826,0.0821,,,,,,,
Dark Trap,$UICIDEWAVE,0.769,0.506,-11.658,0.102,,,,,,,
Dark Trap,Daze,0.703,0.592,-11.737,0.77,,,,,,,
Dark Trap,Moment,0.762,0.529,-5.917,0.63,,,,,,,
Dark Trap,Dangerous,0.611,0.448,-11.243,0.299,,,,,,,
Dark Trap,Traumatic,0.847,0.505,-10.978,0.374,,,,,,,
Dark Trap,Daiquiris & Dreams,0.817,0.441,-14.825,0.31,,,,,,,
Dark Trap,Carmine,0.73,0.588,-8.837,0.275,,,,,,,
Dark Trap,Where The Fine Is God 2,0.809,0.642,-5.975,0.0967,,,,,,,
Dark Trap,Why Can't Nothing Seem To Ever Go Right?,0.612,0.531,-10.091,0.19,,,,,,,
Dark Trap,Lathargic,0.717,0.643,-6.872,0.193,,,,,,,
Dark Trap,Dry Run,0.648,0.486,-8.376,0.459,,,,,,,
Dark Trap,Neves,0.656,0.865,-7.154,0.572,,,,,,,
Dark Trap,Out,0.694,0.85,-4.261,0.707,,,,,,,
Dark Trap,Fine Niggas,0.537,0.434,-9.937,0.198,,,,,,,
Dark Trap,Life Don't Last Freestyle,0.796,0.598,-9.762,0.22,,,,,,,
Dark Trap,LEFT 4 DEAD,0.539,0.844,-4.664,0.507,,,,,,,
Dark Trap,"Crow Life, Rotten World",0.898,0.44,-12.418,0.572,,,,,,,
Dark Trap,Pool Ah Piss,0.779,0.688,-6.08,0.535,,,,,,,
Dark Trap,FACE IN THE SOIL ft. KAMIYADA - PROD. H E A L,0.488,0.664,-5.115,0.329,,,,,,,
Dark Trap,Do This Shiit Often,0.552,0.603,-10.288,0.742,,,,,,,
Dark Trap,At Ya Nekk,0.802,0.577,-6.599,0.563,,,,,,,
Dark Trap,Talking Shiit Anthem,0.609,0.762,-5.859,0.382,,,,,,,
Dark Trap,"You'renottheshiit, Pt. 3",0.75,0.828,-2.092,0.327,,,,,,,
Dark Trap,Dyin Slowly,0.88,0.551,-13.803,0.7,,,,,,,
Dark Trap,Dblcup,0.741,0.646,-7.772,0.35,,,,,,,
Dark Trap,Chosen Ones,0.899,0.742,-5.263,0.527,,,,,,,
Dark Trap,Game V2,0.66,0.464,-10.285,0.118,,,,,,,
Dark Trap,Sit Down!,0.865,0.618,-7.026,0.365,,,,,,,
Dark Trap,Isabelle,0.745,0.554,-8.723,0.701,,,,,,,
Dark Trap,30_30_no_halves,0.702,0.399,-14.247,0.327,,,,,,,
Dark Trap,Hopefully Someday,0.633,0.362,-12.772,0.171,,,,,,,
Dark Trap,i know u been stressed <3,0.679,0.64,-7.731,0.237,,,,,,,
Dark Trap,THE SUN,0.834,0.421,-6.655,0.093,,,,,,,
Dark Trap,Nasacar,0.706,0.635,-6.833,0.0952,,,,,,,
Dark Trap,PLEASE DONâ€™T GO,0.811,0.315,-11.618,0.3,,,,,,,
Dark Trap,CAN'T LOSE YOU,0.82,0.57,-6.163,0.0971,,,,,,,
Dark Trap,left behind.,0.727,0.534,-11.756,0.185,,,,,,,
Dark Trap,Bug Bitch,0.776,0.57,-9.656,0.526,,,,,,,
Dark Trap,Dirt & Rubble,0.763,0.552,-7.77,0.418,,,,,,,
Dark Trap,Throwing Puppies in a Lawn Mower,0.646,0.882,-3.969,0.363,,,,,,,
Dark Trap,NiceTry!,0.467,0.898,-7.102,0.644,,,,,,,
Dark Trap,BERETTA (feat. Wifisfuneral),0.807,0.564,-7.938,0.225,,,,,,,
Dark Trap,How Da Game Go,0.665,0.452,-9.766,0.272,,,,,,,
Dark Trap,Mp5k,0.855,0.604,-8.128,0.539,,,,,,,
Dark Trap,Demon $layer,0.759,0.779,-5.549,0.27,,,,,,,
Dark Trap,Toe Tags & Broken Skulls,0.871,0.407,-9.334,0.334,,,,,,,
Dark Trap,I Don't Wanna Do This Anymore,0.433,0.778,-7.681,0.764,,,,,,,
Dark Trap,Slipknot,0.448,0.541,-11.34,0.237,,,,,,,
Dark Trap,infinity (888) - feat. Joey Bada$$,0.562,0.579,-6.788,0.577,,,,,,,
Dark Trap,RACECAR,0.708,0.729,-7.618,0.562,,,,,,,
Dark Trap,World Burn,0.558,0.65,-4.129,0.346,,,,,,,
Dark Trap,Show You Hell,0.61,0.752,-7.24,0.637,,,,,,,
Dark Trap,Good Luck,0.752,0.657,-8.464,0.478,,,,,,,
Dark Trap,Kic Bac,0.796,0.68,-8.394,0.58,,,,,,,
Dark Trap,Mardi Gras,0.813,0.494,-6.941,0.225,,,,,,,
Dark Trap,Hitta Freestyle,0.808,0.473,-9.28,0.464,,,,,,,
Dark Trap,Nothin',0.821,0.875,-5.493,0.863,,,,,,,
Dark Trap,Knock Knock,0.508,0.571,-10.136,0.21,,,,,,,
Dark Trap,Pluto,0.788,0.494,-10.241,0.294,,,,,,,
Dark Trap,Walk,0.831,0.795,-6.186,0.744,,,,,,,
Dark Trap,I BE DAMNED,0.686,0.83,-5.202,0.758,,,,,,,
Dark Trap,Fine ERRBODY,0.922,0.472,-8.369,0.24,,,,,,,
Dark Trap,ONMYGRANNYKIDS,0.879,0.575,-6.915,0.844,,,,,,,
Dark Trap,Hell On Earth,0.658,0.575,-5.55,0.263,,,,,,,
Dark Trap,Wouldn't Be Nothing,0.832,0.652,-6.324,0.376,,,,,,,
Dark Trap,Neon Rainbows,0.649,0.64,-7.555,0.761,,,,,,,
Dark Trap,FDD,0.769,0.541,-6.065,0.439,,,,,,,
Dark Trap,PTSD,0.599,0.622,-4.313,0.199,,,,,,,
Dark Trap,Straight Drop X 4,0.557,0.739,-5.473,0.585,,,,,,,
Dark Trap,Ether,0.876,0.423,-10.624,0.418,,,,,,,
Dark Trap,Bad Habits,0.764,0.487,-9.818,0.401,,,,,,,
Dark Trap,Head Straight,0.796,0.495,-5.506,0.45,,,,,,,
Dark Trap,Shxdes,0.702,0.442,-10.661,0.049,,,,,,,
Dark Trap,GO GETTA,0.913,0.574,-7.022,0.33,,,,,,,
Dark Trap,Tar Lungs,0.496,0.542,-11.244,0.0937,,,,,,,
Dark Trap,POPSHiiT777,0.592,0.953,-0.933,0.188,,,,,,,
Dark Trap,0.556,0.773,0.346,-10.398,0.106,,,,,,,
Dark Trap,Dn,0.582,0.936,-2.544,0.0791,,,,,,,
Dark Trap,I'm Sorry I'm Broken,0.648,0.372,-10.342,0.395,,,,,,,
Dark Trap,Dead Inside,0.77,0.641,-5.059,0.303,,,,,,,
Dark Trap,They Said the Sky Was the Limit,0.499,0.519,-9.694,0.241,,,,,,,
Dark Trap,Heartbreak (feat. Travis Barker),0.779,0.385,-9.789,0.33,,,,,,,
Dark Trap,Class Four Freestyle,0.529,0.847,-3.714,0.375,,,,,,,
Dark Trap,Heartless,0.637,0.682,-4.375,0.383,,,,,,,
Dark Trap,No Cap,0.598,0.28,-17.949,0.258,,,,,,,
Dark Trap,Who You Talking To,0.767,0.669,-5.183,0.339,,,,,,,
Dark Trap,Nihilus,0.749,0.458,-9.617,0.0481,,,,,,,
Dark Trap,"""You said you love me...""",0.411,0.334,-11.784,0.0373,,,,,,,
Dark Trap,24,0.701,0.45,-12.007,0.427,,,,,,,
Dark Trap,LET ME DIE,0.876,0.828,-3.555,0.356,,,,,,,
Dark Trap,Last Strike,0.579,0.594,-8.461,0.477,,,,,,,
Dark Trap,Through Da Storm,0.71,0.49,-9.832,0.621,,,,,,,
Dark Trap,A King's Nightmare,0.463,0.728,-7.994,0.321,,,,,,,
Dark Trap,Lost Files,0.809,0.723,-6.145,0.397,,,,,,,
Dark Trap,Pop Out (feat. Lil Tjay),0.772,0.639,-7.119,0.261,,,,,,,
Dark Trap,Chosen 1,0.77,0.576,-11.845,0.364,,,,,,,
Dark Trap,triple double,0.837,0.736,-7.796,0.735,,,,,,,
Dark Trap,HAZARD,0.727,0.636,-6.508,0.426,,,,,,,
Dark Trap,I Could Die Today,0.689,0.345,-14.13,0.305,,,,,,,
Dark Trap,Finesse Gawd,0.725,0.357,-9.882,0.555,,,,,,,
Dark Trap,95.5,0.738,0.675,-5.543,0.572,,,,,,,
Dark Trap,we all die alone,0.74,0.207,-18.269,0.391,,,,,,,
Dark Trap,Hollywood Devil,0.589,0.479,-12.101,0.131,,,,,,,
Dark Trap,Taste Me,0.664,0.48,-6.953,0.0613,,,,,,,
Dark Trap,Battle Cry,0.754,0.597,-7.809,0.347,,,,,,,
Dark Trap,this body means nothing to me,0.564,0.596,-5.909,0.308,,,,,,,
Dark Trap,Click Clack (Bonus Track),0.847,0.749,-5.408,0.915,,,,,,,
Dark Trap,Ain't Been Happy (Demo),0.673,0.942,0.432,0.232,,,,,,,
Dark Trap,Quit Talking,0.813,0.813,-4.801,0.196,,,,,,,
Dark Trap,GodCan'tSaveUs,0.395,0.576,-8.601,0.0768,,,,,,,
Dark Trap,Birds Eye,0.788,0.82,-3.566,0.212,,,,,,,
Dark Trap,AbsoluteHorror,0.608,0.88,-4.375,0.265,,,,,,,
Dark Trap,Postobon,0.933,0.487,-9.172,0.328,,,,,,,
Dark Trap,Bay Bounce,0.896,0.564,-5.477,0.731,,,,,,,
Dark Trap,Dead Body Vandal,0.846,0.635,-8.088,0.258,,,,,,,
Dark Trap,Severance,0.818,0.744,-6.593,0.435,,,,,,,
Dark Trap,Pear of Anguish,0.786,0.627,-12.759,0.5,,,,,,,
Dark Trap,I LIKE BLOOD,0.839,0.563,-7.023,0.136,,,,,,,
Dark Trap,SINISTER,0.762,0.282,-5.479,0.155,,,,,,,
Dark Trap,MURDER RATE,0.845,0.777,-5.435,0.756,,,,,,,
Dark Trap,MENTAL SLAVERY,0.734,0.555,-5.303,0.24,,,,,,,
Dark Trap,run?,0.754,0.773,-2.079,0.803,,,,,,,
Dark Trap,Wya?,0.787,0.435,-12.083,0.204,,,,,,,
Dark Trap,MEGAN,0.62,0.578,-7.968,0.402,,,,,,,
Dark Trap,Trite,0.614,0.351,-10.846,0.131,,,,,,,
Dark Trap,Kid Soulja,0.646,0.686,-7.329,0.125,,,,,,,
Dark Trap,XNXX,0.388,0.52,-8.354,0.196,,,,,,,
Dark Trap,Fine Off,0.809,0.857,-4.598,0.614,,,,,,,
Dark Trap,Blade,0.713,0.776,-5.95,0.0666,,,,,,,
Dark Trap,Donttouchmydrugs,0.73,0.538,-4.979,0.549,,,,,,,
Dark Trap,Fee Fi Fo Fum,0.911,0.434,-9.535,0.473,,,,,,,
Dark Trap,Talk2Me,0.674,0.776,-7.412,0.185,,,,,,,
Dark Trap,Trees,0.944,0.483,-8.136,0.258,,,,,,,
Dark Trap,Miami,0.9,0.52,-5.059,0.369,,,,,,,
Dark Trap,Toe Tags & Broken Skulls,0.871,0.407,-9.334,0.334,,,,,,,
Dark Trap,False Start,0.883,0.586,-10.227,0.0959,,,,,,,
Dark Trap,Basher,0.896,0.419,-10.219,0.202,,,,,,,
Dark Trap,doll,0.454,0.725,-8.24,0.129,,,,,,,
Dark Trap,who cares,0.6,0.433,-12.013,0.157,,,,,,,
Dark Trap,Wipe My Face With Blood,0.686,0.688,-8.062,0.235,,,,,,,
Dark Trap,sewed shut,0.621,0.413,-8.229,0.155,,,,,,,
Dark Trap,Stranger,0.434,0.696,-6.137,0.596,,,,,,,
Dark Trap,KILL ME BITCH,0.82,0.587,-4.807,0.0904,,,,,,,
Dark Trap,Watching Stars Die,0.675,0.605,-9.787,0.229,,,,,,,
Dark Trap,Chernobyl,0.746,0.661,-7.658,0.181,,,,,,,
Dark Trap,I Broke the Keyboard Again,0.683,0.78,-3.935,0.092,,,,,,,
Dark Trap,Incognito,0.743,0.655,-6.512,0.243,,,,,,,
Dark Trap,Bone Marrow,0.712,0.489,-10.333,0.089,,,,,,,
Dark Trap,Dullflesh?,0.794,0.674,-7.738,0.127,,,,,,,
Dark Trap,MidnightFistFight V2,0.26,0.972,-1.364,0.228,,,,,,,
Dark Trap,25i,0.779,0.815,-6.986,0.619,,,,,,,
Dark Trap,Night Terror,0.454,0.753,-7.025,0.106,,,,,,,
Dark Trap,Code,0.624,0.784,-3.885,0.762,,,,,,,
Dark Trap,Burner,0.669,0.676,-4.474,0.0748,,,,,,,
Dark Trap,Wither,0.742,0.396,-15.842,0.129,,,,,,,
Dark Trap,Light Hearted,0.744,0.422,-12.432,0.192,,,,,,,
Dark Trap,Heat Seekers,0.346,0.906,-2.665,0.506,,,,,,,
Dark Trap,Till the End,0.403,0.524,-6.015,0.157,,,,,,,
Dark Trap,SOHO,0.547,0.596,-7.744,0.368,,,,,,,
Dark Trap,Black Attire,0.851,0.751,-5.475,0.332,,,,,,,
Dark Trap,I'm Fine,0.742,0.742,-10.993,0.435,,,,,,,
Dark Trap,Alone,0.691,0.75,-6.039,0.898,,,,,,,
Dark Trap,ProductOfDrugs (Prod. The Virus and Antidote),0.476,0.781,-4.71,0.175,,,,,,,
Dark Trap,AGORA,0.537,0.4,-13.532,0.153,,,,,,,
Dark Trap,Proud,0.516,0.619,-7.563,0.21,,,,,,,
Dark Trap,Stay Silent,0.746,0.555,-10.495,0.265,,,,,,,
Dark Trap,Can You Tell I'm Angry Lmao,0.664,0.708,-7.592,0.64,,,,,,,
Dark Trap,Lisp!,0.747,0.7,-8.85,0.717,,,,,,,
Dark Trap,No Melody,0.929,0.37,-12.094,0.64,,,,,,,
Dark Trap,HEADSHOT,0.897,0.71,-5.2,0.796,,,,,,,
Dark Trap,Air Headz,0.922,0.59,-8.065,0.165,,,,,,,
Dark Trap,4 Quarters,0.894,0.63,-9.544,0.217,,,,,,,
Dark Trap,Speak on It,0.823,0.65,-9.798,0.501,,,,,,,
Dark Trap,MIDORI!,0.681,0.504,-12.676,0.364,,,,,,,
Dark Trap,Alexis Turns 21,0.942,0.464,-9.445,0.153,,,,,,,
Dark Trap,Colors,0.619,0.948,-4.384,0.317,,,,,,,
Dark Trap,Stamina,0.861,0.275,-12.778,0.121,,,,,,,
Dark Trap,Her,0.512,0.572,-10.573,0.256,,,,,,,
Dark Trap,SorryIKnowIRuinEverything,0.522,0.489,-9.981,0.355,,,,,,,
Dark Trap,Broken Down,0.701,0.461,-10.5,0.361,,,,,,,
Dark Trap,Bargain,0.787,0.216,-14.938,0.153,,,,,,,
Dark Trap,PONY,0.652,0.74,-5.865,0.352,,,,,,,
Dark Trap,HOME,0.656,0.535,-7.469,0.143,,,,,,,
Dark Trap,Palm Tree Vibes,0.657,0.459,-10.711,0.314,,,,,,,
Dark Trap,Reflection,0.879,0.386,-12.887,0.248,,,,,,,
Dark Trap,Blakehomie,0.67,0.497,-8.199,0.265,,,,,,,
Dark Trap,Other Girls,0.771,0.421,-8.725,0.283,,,,,,,
Dark Trap,Can U Be?,0.757,0.346,-10.94,0.0676,,,,,,,
Dark Trap,Gorillas,0.688,0.45,-8.948,0.365,,,,,,,
Dark Trap,Dead Presidents,0.559,0.572,-7.054,0.114,,,,,,,
Dark Trap,Rain Walk / Detox Freestyle,0.578,0.84,-4.831,0.117,,,,,,,
Dark Trap,INSECTS,0.582,0.397,-10.582,0.531,,,,,,,
Dark Trap,BERSERK,0.527,0.652,-7.194,0.156,,,,,,,
Dark Trap,Another Cup,0.758,0.377,-14.158,0.262,,,,,,,
Dark Trap,Spider Web,0.631,0.634,-5.17,0.236,,,,,,,
Dark Trap,40oz,0.457,0.433,-12.743,0.0563,,,,,,,
Dark Trap,DNA,0.842,0.912,-7.927,0.528,,,,,,,
Dark Trap,Wrong1,0.621,0.791,-6.018,0.368,,,,,,,
Dark Trap,Save Me,0.487,0.712,-8.836,0.134,,,,,,,
Dark Trap,Dumb Dance,0.88,0.608,-8.051,0.418,,,,,,,
Dark Trap,All in My Head,0.754,0.45,-10.945,0.167,,,,,,,
Dark Trap,Mosh Pit Killa,0.727,0.825,-3.245,0.389,,,,,,,
Dark Trap,Zion,0.532,0.66,-5.167,0.0638,,,,,,,
Dark Trap,Tundra,0.82,0.521,-8.761,0.268,,,,,,,
Dark Trap,Spine,0.727,0.49,-9.284,0.227,,,,,,,
Dark Trap,make up,0.781,0.474,-7.436,0.584,,,,,,,
Dark Trap,Drifting,0.731,0.803,-7.23,0.452,,,,,,,
Dark Trap,OKAY,0.677,0.711,-7.547,0.338,,,,,,,
Dark Trap,Forever,0.613,0.339,-14.908,0.292,,,,,,,
Dark Trap,HighSchool,0.712,0.668,-8.526,0.217,,,,,,,
Dark Trap,I Want Smoke,0.741,0.652,-8.182,0.447,,,,,,,
Dark Trap,Lil Parachute,0.632,0.697,-9.018,0.494,,,,,,,
Dark Trap,I'm Sick,0.764,0.56,-7.947,0.244,,,,,,,
Dark Trap,Over the Rainbow,0.709,0.702,-7.49,0.613,,,,,,,
Dark Trap,The Cure,0.814,0.507,-10.885,0.39,,,,,,,
Dark Trap,WeProbablyShouldn'ttalkanymore,0.534,0.852,-6.469,0.564,,,,,,,
Dark Trap,We Will Never Be,0.567,0.65,-4.997,0.207,,,,,,,
Dark Trap,Love Me,0.439,0.539,-10.588,0.461,,,,,,,
Dark Trap,Battle Scars,0.777,0.693,-10.306,0.147,,,,,,,
Dark Trap,looklook!,0.784,0.79,-6.696,0.229,,,,,,,
Dark Trap,RETRIBUTION,0.665,0.63,-8.576,0.167,,,,,,,
Dark Trap,CLUTCHIN,0.797,0.797,-5.411,0.422,,,,,,,
Dark Trap,O' MY LORD,0.804,0.62,-6.555,0.23,,,,,,,
Dark Trap,CLUTCH,0.697,0.326,-13.611,0.512,,,,,,,
Dark Trap,GOOD ISNT GOOD ENOUGH,0.53,0.569,-7.627,0.0912,,,,,,,
Dark Trap,Star,0.747,0.609,-6.233,0.653,,,,,,,
Dark Trap,feed me to the wolves,0.717,0.474,-8.462,0.21,,,,,,,
Dark Trap,THANK YOU & GOOD NIGHT,0.908,0.798,-5.822,0.409,,,,,,,
Dark Trap,DON'T SAVE ME,0.716,0.739,-8.148,0.0609,,,,,,,
Dark Trap,PARASYTE,0.774,0.521,-8.671,0.18,,,,,,,
Dark Trap,HEART,0.469,0.696,-4.355,0.135,,,,,,,
Dark Trap,Regular,0.429,0.593,-9.674,0.442,,,,,,,
Dark Trap,the end (w/ swerzie),0.818,0.692,-6.647,0.56,,,,,,,
Dark Trap,Changed,0.851,0.413,-7.395,0.0534,,,,,,,
Dark Trap,$tars,0.657,0.386,-14.778,0.821,,,,,,,
Dark Trap,BAD,0.766,0.458,-10.474,0.226,,,,,,,
Dark Trap,Case 19 (feat. $NOT),0.855,0.744,-5.497,0.215,,,,,,,
Dark Trap,SCRAPE II,0.76,0.959,-4.446,0.709,,,,,,,
Dark Trap,Moving Mountains,0.781,0.37,-13.938,0.194,,,,,,,
Dark Trap,YuNg BrAtZ,0.755,0.695,-5.963,0.493,,,,,,,
Dark Trap,Betrayed,0.821,0.434,-9.194,0.241,,,,,,,
Dark Trap,FRIGHT NIGHT,0.44,0.594,-8.453,0.168,,,,,,,
Dark Trap,Lethal Presence,0.696,0.482,-10.492,0.198,,,,,,,
Dark Trap,50 Reasons Why,0.801,0.792,-7.119,0.222,,,,,,,
Dark Trap,Clark Kent,0.947,0.704,-4.297,0.818,,,,,,,
Dark Trap,Modelo,0.666,0.932,-5.575,0.524,,,,,,,
Dark Trap,No Hook,0.896,0.471,-6.885,0.19,,,,,,,
Dark Trap,She Died Now I Love Her,0.645,0.81,-4.658,0.324,,,,,,,
Dark Trap,UPPERCUTFREESTYLE,0.893,0.537,-9.601,0.573,,,,,,,
Dark Trap,You've come to the right place for a burial!,0.912,0.696,-4.018,0.351,,,,,,,
Dark Trap,2FIDDY!,0.705,0.685,-5.802,0.341,,,,,,,
Dark Trap,MURDER IT!,0.692,0.872,-4.476,0.404,,,,,,,
Dark Trap,AIN'T YO THERAPIST,0.766,0.603,-5.74,0.098,,,,,,,
Dark Trap,YOU SHOULD GO,0.798,0.708,-4.699,0.305,,,,,,,
Dark Trap,Luv Dem Gun Sounds,0.72,0.762,-6.213,0.143,,,,,,,
Dark Trap,Apollo!,0.779,0.563,-9.488,0.504,,,,,,,
Dark Trap,MARKSMAN,0.803,0.467,-7.571,0.662,,,,,,,
Dark Trap,THE BALLOONS,0.617,0.591,-4.915,0.227,,,,,,,
Dark Trap,Bummer,0.704,0.242,-16.176,0.035,,,,,,,
Dark Trap,MEETTHEMUDGANG!!,0.378,0.758,-6.139,0.674,,,,,,,
Dark Trap,Gun Smoke,0.398,0.859,-1.164,0.189,,,,,,,
Dark Trap,Looking for Love,0.486,0.652,-5.625,0.149,,,,,,,
Dark Trap,What You Need,0.537,0.647,-7.566,0.155,,,,,,,
Dark Trap,DontBeAfraidIBroughtMyKnife (feat. Bones),0.488,0.225,-15.043,0.144,,,,,,,
Dark Trap,Broken heart gang,0.579,0.683,-6.548,0.655,,,,,,,
Dark Trap,Sky Dream,0.627,0.481,-7.961,0.0993,,,,,,,
Dark Trap,For the Show,0.745,0.564,-7.971,0.443,,,,,,,
Dark Trap,RELOCATE,0.855,0.32,-11.192,0.535,,,,,,,
Dark Trap,STUNNA,0.805,0.527,-8.529,0.181,,,,,,,
